timestamp,glucose
2025-09-14 05:26:00,115.26
2025-09-14 05:27:00,106.6
2025-09-14 05:28:00,104.76
2025-09-14 05:29:00,104.45
2025-09-14 05:30:00,104.9
2025-09-14 05:31:00,105.71
2025-09-14 05:32:00,107.03
2025-09-14 05:33:00,117.41
2025-09-14 05:34:00,108.15
2025-09-14 05:35:00,112.21
2025-09-14 05:36:00,107.21
2025-09-14 05:37:00,105.43
2025-09-14 05:38:00,107.63
2025-09-14 05:39:00,110.14
2025-09-14 05:40:00,106.39
2025-09-14 05:41:00,104.94
2025-09-14 05:42:00,115.11
2025-09-14 05:43:00,113.29
2025-09-14 05:44:00,102.07
2025-09-14 05:45:00,115.76
2025-09-14 05:46:00,104.25
2025-09-14 05:47:00,103.67
2025-09-14 05:48:00,117.6
2025-09-14 05:49:00,116.36
2025-09-14 05:50:00,111.54
2025-09-14 05:51:00,114.31
2025-09-14 05:52:00,113.06
2025-09-14 05:53:00,114.27
2025-09-14 05:54:00,116.09
2025-09-14 05:55:00,106.46
2025-09-14 05:56:00,105.41
2025-09-14 05:57:00,117.04
2025-09-14 05:58:00,115.69
2025-09-14 05:59:00,109.44
2025-09-14 06:00:00,108.3
2025-09-14 06:01:00,105.79
2025-09-14 06:02:00,104.61
2025-09-14 06:03:00,113.45
2025-09-14 06:04:00,104.93
2025-09-14 06:05:00,107.28
2025-09-14 06:06:00,112.13
2025-09-14 06:07:00,115.15
2025-09-14 06:08:00,110.74
2025-09-14 06:09:00,109.05
2025-09-14 06:10:00,114.6
2025-09-14 06:11:00,116.57
2025-09-14 06:12:00,104.88
2025-09-14 06:13:00,111.54
2025-09-14 06:14:00,104.84
2025-09-14 06:15:00,108.84
2025-09-14 06:16:00,106.5
2025-09-14 06:17:00,117.93
2025-09-14 06:18:00,117.05
2025-09-14 06:19:00,110.04
2025-09-14 06:20:00,110.41
2025-09-14 06:21:00,109.67
2025-09-14 06:22:00,115.05
2025-09-14 06:23:00,110.48
2025-09-14 06:24:00,114.5
2025-09-14 06:25:00,107.64
2025-09-14 06:26:00,115.41
2025-09-14 06:27:00,108.73
2025-09-14 06:28:00,113.1
2025-09-14 06:29:00,109.43
2025-09-14 06:30:00,106.14
2025-09-14 06:31:00,107.47
2025-09-14 06:32:00,112.82
2025-09-14 06:33:00,117.15
2025-09-14 06:34:00,118.6
2025-09-14 06:35:00,109.6
2025-09-14 06:36:00,112.16
2025-09-14 06:37:00,107.0
2025-09-14 06:38:00,119.08
2025-09-14 06:39:00,109.82
2025-09-14 06:40:00,114.23
2025-09-14 06:41:00,107.96
2025-09-14 06:42:00,122.12
2025-09-14 06:43:00,116.81
2025-09-14 06:44:00,119.43
2025-09-14 06:45:00,110.75
2025-09-14 06:46:00,116.52
2025-09-14 06:47:00,116.12
2025-09-14 06:48:00,112.69
2025-09-14 06:49:00,111.56
2025-09-14 06:50:00,114.08
2025-09-14 06:51:00,114.87
2025-09-14 06:52:00,113.98
2025-09-14 06:53:00,124.96
2025-09-14 06:54:00,113.3
2025-09-14 06:55:00,121.29
2025-09-14 06:56:00,128.09
2025-09-14 06:57:00,124.55
2025-09-14 06:58:00,126.8
2025-09-14 06:59:00,117.19
2025-09-14 07:00:00,117.26
2025-09-14 07:01:00,128.5
2025-09-14 07:02:00,124.43
2025-09-14 07:03:00,132.08
2025-09-14 07:04:00,131.06
2025-09-14 07:05:00,121.45
2025-09-14 07:06:00,122.57
2025-09-14 07:07:00,129.62
2025-09-14 07:08:00,133.75
2025-09-14 07:09:00,127.08
2025-09-14 07:10:00,130.94
2025-09-14 07:11:00,128.43
2025-09-14 07:12:00,129.46
2025-09-14 07:13:00,137.24
2025-09-14 07:14:00,139.85
2025-09-14 07:15:00,133.35
2025-09-14 07:16:00,146.17
2025-09-14 07:17:00,135.55
2025-09-14 07:18:00,147.19
2025-09-14 07:19:00,141.75
2025-09-14 07:20:00,141.0
2025-09-14 07:21:00,145.9
2025-09-14 07:22:00,144.72
2025-09-14 07:23:00,145.97
2025-09-14 07:24:00,156.09
2025-09-14 07:25:00,144.62
2025-09-14 07:26:00,148.22
2025-09-14 07:27:00,158.16
2025-09-14 07:28:00,155.65
2025-09-14 07:29:00,157.41
2025-09-14 07:30:00,155.84
2025-09-14 07:31:00,162.74
2025-09-14 07:32:00,152.11
2025-09-14 07:33:00,161.15
2025-09-14 07:34:00,154.16
2025-09-14 07:35:00,158.3
2025-09-14 07:36:00,170.13
2025-09-14 07:37:00,169.44
2025-09-14 07:38:00,163.51
2025-09-14 07:39:00,167.8
2025-09-14 07:40:00,166.71
2025-09-14 07:41:00,161.23
2025-09-14 07:42:00,171.94
2025-09-14 07:43:00,175.88
2025-09-14 07:44:00,169.05
2025-09-14 07:45:00,167.17
2025-09-14 07:46:00,172.23
2025-09-14 07:47:00,170.11
2025-09-14 07:48:00,180.85
2025-09-14 07:49:00,173.68
2025-09-14 07:50:00,176.22
2025-09-14 07:51:00,168.7
2025-09-14 07:52:00,183.3
2025-09-14 07:53:00,169.99
2025-09-14 07:54:00,185.65
2025-09-14 07:55:00,185.06
2025-09-14 07:56:00,173.28
2025-09-14 07:57:00,171.82
2025-09-14 07:58:00,177.78
2025-09-14 07:59:00,179.49
2025-09-14 08:00:00,180.3
2025-09-14 08:01:00,183.16
2025-09-14 08:02:00,177.7
2025-09-14 08:03:00,180.22
2025-09-14 08:04:00,184.84
2025-09-14 08:05:00,170.32
2025-09-14 08:06:00,170.66
2025-09-14 08:07:00,178.41
2025-09-14 08:08:00,173.77
2025-09-14 08:09:00,170.48
2025-09-14 08:10:00,169.46
2025-09-14 08:11:00,174.89
2025-09-14 08:12:00,166.55
2025-09-14 08:13:00,166.8
2025-09-14 08:14:00,179.91
2025-09-14 08:15:00,165.63
2025-09-14 08:16:00,165.27
2025-09-14 08:17:00,171.18
2025-09-14 08:18:00,163.29
2025-09-14 08:19:00,171.94
2025-09-14 08:20:00,169.28
2025-09-14 08:21:00,165.22
2025-09-14 08:22:00,168.89
2025-09-14 08:23:00,168.64
2025-09-14 08:24:00,170.36
2025-09-14 08:25:00,156.7
2025-09-14 08:26:00,164.63
2025-09-14 08:27:00,166.63
2025-09-14 08:28:00,157.35
2025-09-14 08:29:00,150.81
2025-09-14 08:30:00,158.87
2025-09-14 08:31:00,155.12
2025-09-14 08:32:00,154.62
2025-09-14 08:33:00,148.51
2025-09-14 08:34:00,145.49
2025-09-14 08:35:00,148.19
2025-09-14 08:36:00,140.05
2025-09-14 08:37:00,149.97
2025-09-14 08:38:00,137.26
2025-09-14 08:39:00,141.82
2025-09-14 08:40:00,143.04
2025-09-14 08:41:00,134.66
2025-09-14 08:42:00,135.53
2025-09-14 08:43:00,135.16
2025-09-14 08:44:00,140.32
2025-09-14 08:45:00,130.07
2025-09-14 08:46:00,127.94
2025-09-14 08:47:00,139.72
2025-09-14 08:48:00,133.06
2025-09-14 08:49:00,134.57
2025-09-14 08:50:00,134.31
2025-09-14 08:51:00,122.64
2025-09-14 08:52:00,124.19
2025-09-14 08:53:00,122.8
2025-09-14 08:54:00,130.43
2025-09-14 08:55:00,128.04
2025-09-14 08:56:00,120.75
2025-09-14 08:57:00,130.87
2025-09-14 08:58:00,126.3
2025-09-14 08:59:00,118.81
2025-09-14 09:00:00,127.85
2025-09-14 09:01:00,121.14
2025-09-14 09:02:00,119.37
2025-09-14 09:03:00,121.12
2025-09-14 09:04:00,124.18
2025-09-14 09:05:00,125.83
2025-09-14 09:06:00,123.41
2025-09-14 09:07:00,113.57
2025-09-14 09:08:00,118.04
2025-09-14 09:09:00,108.17
2025-09-14 09:10:00,118.74
2025-09-14 09:11:00,109.62
2025-09-14 09:12:00,114.26
2025-09-14 09:13:00,120.2
2025-09-14 09:14:00,114.27
2025-09-14 09:15:00,112.15
2025-09-14 09:16:00,110.68
2025-09-14 09:17:00,119.26
2025-09-14 09:18:00,113.05
2025-09-14 09:19:00,113.55
2025-09-14 09:20:00,116.59
2025-09-14 09:21:00,114.21
2025-09-14 09:22:00,111.1
2025-09-14 09:23:00,117.34
2025-09-14 09:24:00,109.56
2025-09-14 09:25:00,109.01
2025-09-14 09:26:00,102.94
2025-09-14 09:27:00,106.56
2025-09-14 09:28:00,103.4
2025-09-14 09:29:00,114.07
2025-09-14 09:30:00,115.66
2025-09-14 09:31:00,100.59
2025-09-14 09:32:00,100.14
2025-09-14 09:33:00,113.84
2025-09-14 09:34:00,107.01
2025-09-14 09:35:00,114.07
2025-09-14 09:36:00,106.65
2025-09-14 09:37:00,111.41
2025-09-14 09:38:00,110.71
2025-09-14 09:39:00,100.93
2025-09-14 09:40:00,104.98
2025-09-14 09:41:00,106.37
2025-09-14 09:42:00,107.3
2025-09-14 09:43:00,105.89
2025-09-14 09:44:00,103.75
2025-09-14 09:45:00,104.34
2025-09-14 09:46:00,101.22
2025-09-14 09:47:00,109.27
2025-09-14 09:48:00,106.45
2025-09-14 09:49:00,100.34
2025-09-14 09:50:00,108.86
2025-09-14 09:51:00,102.76
2025-09-14 09:52:00,98.59
2025-09-14 09:53:00,113.44
2025-09-14 09:54:00,103.86
2025-09-14 09:55:00,100.87
2025-09-14 09:56:00,110.73
2025-09-14 09:57:00,106.09
2025-09-14 09:58:00,103.66
2025-09-14 09:59:00,104.19
2025-09-14 10:00:00,107.0
2025-09-14 10:01:00,103.39
2025-09-14 10:02:00,105.71
2025-09-14 10:03:00,99.05
2025-09-14 10:04:00,108.33
2025-09-14 10:05:00,112.01
2025-09-14 10:06:00,111.1
2025-09-14 10:07:00,102.18
2025-09-14 10:08:00,110.28
2025-09-14 10:09:00,97.8
2025-09-14 10:10:00,104.7
2025-09-14 10:11:00,99.83
2025-09-14 10:12:00,98.26
2025-09-14 10:13:00,107.03
2025-09-14 10:14:00,105.15
2025-09-14 10:15:00,110.94
2025-09-14 10:16:00,98.74
2025-09-14 10:17:00,100.72
2025-09-14 10:18:00,112.16
2025-09-14 10:19:00,97.22
2025-09-14 10:20:00,103.03
2025-09-14 10:21:00,96.83
2025-09-14 10:22:00,109.64
2025-09-14 10:23:00,111.15
2025-09-14 10:24:00,99.17
2025-09-14 10:25:00,108.23
2025-09-14 10:26:00,110.11
2025-09-14 10:27:00,108.61
2025-09-14 10:28:00,104.61
2025-09-14 10:29:00,99.34
2025-09-14 10:30:00,104.72
2025-09-14 10:31:00,106.37
2025-09-14 10:32:00,106.84
2025-09-14 10:33:00,104.53
2025-09-14 10:34:00,101.38
2025-09-14 10:35:00,97.51
2025-09-14 10:36:00,109.97
2025-09-14 10:37:00,98.7
2025-09-14 10:38:00,109.06
2025-09-14 10:39:00,108.05
2025-09-14 10:40:00,101.47
2025-09-14 10:41:00,108.72
2025-09-14 10:42:00,99.03
2025-09-14 10:43:00,102.29
2025-09-14 10:44:00,107.98
2025-09-14 10:45:00,98.13
2025-09-14 10:46:00,107.94
2025-09-14 10:47:00,96.72
2025-09-14 10:48:00,108.42
2025-09-14 10:49:00,99.74
2025-09-14 10:50:00,100.49
2025-09-14 10:51:00,100.69
2025-09-14 10:52:00,96.9
2025-09-14 10:53:00,109.12
2025-09-14 10:54:00,110.74
2025-09-14 10:55:00,99.2
2025-09-14 10:56:00,101.3
2025-09-14 10:57:00,94.9
2025-09-14 10:58:00,96.8
2025-09-14 10:59:00,106.33
2025-09-14 11:00:00,96.79
2025-09-14 11:01:00,103.48
2025-09-14 11:02:00,105.48
2025-09-14 11:03:00,98.7
2025-09-14 11:04:00,109.14
2025-09-14 11:05:00,108.7
2025-09-14 11:06:00,99.97
2025-09-14 11:07:00,101.33
2025-09-14 11:08:00,109.71
2025-09-14 11:09:00,95.28
2025-09-14 11:10:00,106.28
2025-09-14 11:11:00,95.52
2025-09-14 11:12:00,103.21
2025-09-14 11:13:00,101.3
2025-09-14 11:14:00,104.39
2025-09-14 11:15:00,96.94
2025-09-14 11:16:00,109.51
2025-09-14 11:17:00,108.66
2025-09-14 11:18:00,97.25
2025-09-14 11:19:00,107.53
2025-09-14 11:20:00,100.52
2025-09-14 11:21:00,99.0
2025-09-14 11:22:00,103.31
2025-09-14 11:23:00,101.37
2025-09-14 11:24:00,101.48
2025-09-14 11:25:00,106.67
2025-09-14 11:26:00,107.88
2025-09-14 11:27:00,95.32
2025-09-14 11:28:00,104.36
2025-09-14 11:29:00,96.89
2025-09-14 11:30:00,99.53
2025-09-14 11:31:00,110.05
2025-09-14 11:32:00,98.59
2025-09-14 11:33:00,103.15
2025-09-14 11:34:00,111.31
2025-09-14 11:35:00,105.87
2025-09-14 11:36:00,105.07
2025-09-14 11:37:00,100.44
2025-09-14 11:38:00,97.4
2025-09-14 11:39:00,104.51
2025-09-14 11:40:00,113.01
2025-09-14 11:41:00,112.5
2025-09-14 11:42:00,102.72
2025-09-14 11:43:00,108.09
2025-09-14 11:44:00,107.87
2025-09-14 11:45:00,104.31
2025-09-14 11:46:00,106.81
2025-09-14 11:47:00,111.21
2025-09-14 11:48:00,100.61
2025-09-14 11:49:00,105.61
2025-09-14 11:50:00,106.79
2025-09-14 11:51:00,115.87
2025-09-14 11:52:00,102.21
2025-09-14 11:53:00,107.56
2025-09-14 11:54:00,110.17
2025-09-14 11:55:00,109.45
2025-09-14 11:56:00,118.16
2025-09-14 11:57:00,115.35
2025-09-14 11:58:00,108.29
2025-09-14 11:59:00,108.92
2025-09-14 12:00:00,112.61
2025-09-14 12:01:00,122.79
2025-09-14 12:02:00,111.79
2025-09-14 12:03:00,120.5
2025-09-14 12:04:00,113.59
2025-09-14 12:05:00,110.83
2025-09-14 12:06:00,117.13
2025-09-14 12:07:00,124.42
2025-09-14 12:08:00,122.34
2025-09-14 12:09:00,114.9
2025-09-14 12:10:00,123.33
2025-09-14 12:11:00,132.12
2025-09-14 12:12:00,125.37
2025-09-14 12:13:00,120.23
2025-09-14 12:14:00,131.66
2025-09-14 12:15:00,135.26
2025-09-14 12:16:00,122.58
2025-09-14 12:17:00,134.21
2025-09-14 12:18:00,128.64
2025-09-14 12:19:00,138.42
2025-09-14 12:20:00,141.45
2025-09-14 12:21:00,138.31
2025-09-14 12:22:00,132.92
2025-09-14 12:23:00,133.2
2025-09-14 12:24:00,133.65
2025-09-14 12:25:00,145.84
2025-09-14 12:26:00,136.99
2025-09-14 12:27:00,144.05
2025-09-14 12:28:00,139.63
2025-09-14 12:29:00,152.09
2025-09-14 12:30:00,145.18
2025-09-14 12:31:00,148.71
2025-09-14 12:32:00,144.08
2025-09-14 12:33:00,151.97
2025-09-14 12:34:00,146.43
2025-09-14 12:35:00,158.46
2025-09-14 12:36:00,156.07
2025-09-14 12:37:00,157.93
2025-09-14 12:38:00,162.03
2025-09-14 12:39:00,159.2
2025-09-14 12:40:00,154.21
2025-09-14 12:41:00,164.99
2025-09-14 12:42:00,166.35
2025-09-14 12:43:00,159.52
2025-09-14 12:44:00,163.63
2025-09-14 12:45:00,168.84
2025-09-14 12:46:00,157.68
2025-09-14 12:47:00,161.63
2025-09-14 12:48:00,167.3
2025-09-14 12:49:00,171.46
2025-09-14 12:50:00,164.28
2025-09-14 12:51:00,171.47
2025-09-14 12:52:00,170.86
2025-09-14 12:53:00,174.07
2025-09-14 12:54:00,170.39
2025-09-14 12:55:00,162.36
2025-09-14 12:56:00,160.89
2025-09-14 12:57:00,168.53
2025-09-14 12:58:00,170.12
2025-09-14 12:59:00,174.46
2025-09-14 13:00:00,168.45
2025-09-14 13:01:00,170.07
2025-09-14 13:02:00,160.04
2025-09-14 13:03:00,171.43
2025-09-14 13:04:00,162.29
2025-09-14 13:05:00,165.7
2025-09-14 13:06:00,164.76
2025-09-14 13:07:00,172.31
2025-09-14 13:08:00,168.01
2025-09-14 13:09:00,160.95
2025-09-14 13:10:00,161.36
2025-09-14 13:11:00,166.23
2025-09-14 13:12:00,158.11
2025-09-14 13:13:00,160.07
2025-09-14 13:14:00,164.71
2025-09-14 13:15:00,152.62
2025-09-14 13:16:00,158.81
2025-09-14 13:17:00,157.12
2025-09-14 13:18:00,162.45
2025-09-14 13:19:00,153.52
2025-09-14 13:20:00,156.04
2025-09-14 13:21:00,160.49
2025-09-14 13:22:00,160.67
2025-09-14 13:23:00,154.06
2025-09-14 13:24:00,147.24
2025-09-14 13:25:00,145.14
2025-09-14 13:26:00,150.53
2025-09-14 13:27:00,142.69
2025-09-14 13:28:00,147.88
2025-09-14 13:29:00,143.49
2025-09-14 13:30:00,141.36
2025-09-14 13:31:00,141.75
2025-09-14 13:32:00,134.77
2025-09-14 13:33:00,134.36
2025-09-14 13:34:00,132.08
2025-09-14 13:35:00,133.06
2025-09-14 13:36:00,138.27
2025-09-14 13:37:00,134.54
2025-09-14 13:38:00,140.77
2025-09-14 13:39:00,125.14
2025-09-14 13:40:00,124.42
2025-09-14 13:41:00,124.48
